,t_ts,tau_fb_ts_1,tau_fb_ts_2,tau_ts_1,tau_ts_2,th_d_ts_1,th_d_ts_2,th_dd_ts_1,th_dd_ts_2,th_ts_1,th_ts_2,ref_th_d_1,ref_th_d_2,ref_th_1,ref_th_2,th_ts_2_rel,th_d_ts_2_rel
1101,11.0,10.22385386169593,-5.33961656998081,-104.70213059375628,24.00047889700906,1.0739622347759608,-0.005045028106155637,0.3132200073987285,0.3811914607389104,2.132357781054624,-0.0781846115176124,1.0754162943586385,-0.00039784093131490237,14.703767619365511,12.490395762128676,-2.2105423925722363,-1.0790072628821163
1102,11.01,10.21528398193503,-5.272618950725527,-106.6689213115935,24.067406762268465,1.077392859140784,-0.0009164557398446079,0.3158568815907988,0.40494259851593795,2.143114058690704,-0.07821495154811636,1.0784960401516779,0.003411041908995331,14.7145371559903,12.49041062044422,-2.2213290102388203,-1.0783093148806286
1103,11.02,10.200274883922301,-5.204370797839264,-108.63483241801545,24.13568283635301,1.0808497214303159,0.0034525770487815748,0.3183804248783504,0.4287366292232603,2.1539047739899586,-0.07820280842073274,1.0816073310996202,0.007471318339065981,14.725337645307627,12.490464820916968,-2.2321075824106913,-1.0773971443815342
1104,11.03,10.179398247834293,-5.134761493243123,-110.59897956055696,24.205423220318423,1.0843316277954185,0.008062343894335298,0.32080845399791413,0.4526126488954066,2.1647301834643673,-0.07814577590113864,1.0847532089452003,0.011787485586772593,14.736169417889968,12.490560899750708,-2.242875959365506,-1.0762692839010832
1105,11.040000000000001,10.153302905567308,-5.063686735595452,-112.56039476670418,24.276737521942813,1.087837560851965,0.012913509455851988,0.3231613203983669,0.47661259175652926,2.1755905325725737,-0.0780414430636474,1.087936823295982,0.016364308092629253,14.74703283526233,12.490701439448673,-2.253631975636221,-1.0749240513961131
1106,11.05,10.122711231125958,-4.991049408425496,-114.51803044092398,24.349727964225814,1.0913667051746987,0.018007158489774033,0.32546181501917176,0.5007811109051431,2.1864860576117535,-0.0778873902367541,1.0911614367745146,0.021206828371909233,14.757928291006499,12.490889071539662,-2.2643734478485076,-1.0733595466849246
1107,11.06,10.088415250174766,-4.916760354838101,-116.47076367632921,24.42448858600825,1.094918471841251,0.023344823699381668,0.327735062577991,0.5251654527161295,2.1974169878596785,-0.07768118466403046,1.0944304303648411,0.026320378261396275,14.76885621191776,12.49112647941471,-2.275098172523709,-1.0715736481418694
1108,11.07,10.051272502887354,-4.840739053905363,-118.41740084172115,24.50110453940319,1.0984925219198318,0.028928512293409786,0.33000840637096035,0.5498153260866377,2.208383547956925,-0.07742037589291022,1.0977473089497678,0.031710590546312534,14.779817059216045,12.491416401278109,-2.2858039238498353,-1.069564009626422
1109,11.08,10.012201694619115,-4.7629141947027165,-120.35668240412102,24.57965148785736,1.1020887888041717,0.03476073119831583,0.33231128462934534,0.5747827677240216,2.2193859605182076,-0.07710249090456193,1.1011157070308726,0.03738341095799442,14.790811329813355,12.491761633216585,-2.2964884514227695,-1.067328057605856
1110,11.09,9.9721781695979,-4.6832241457718915,-122.28728794601662,24.660195106805553,1.1057074993097418,0.0408445108810993,0.33467509949070073,0.6001220044399835,2.2304244489608656,-0.07672502899851223,1.1045393946205737,0.04334511052767138,14.801839557639296,12.492165032390245,-2.3071494779593777,-1.0648629884286425
1111,11.1,9.932229242355417,-4.601617318578954,-124.20784133685993,24.74279068806308,1.1093491934558959,0.047183427749729785,0.337133079654797,0.625889313475549,2.241499240537752,-0.07628545644607826,1.1080222832921371,0.04960229827467573,14.81290231502629,12.492629520348736,-2.3177846969838303,-1.062165765706166
1112,11.11,9.893429421676124,-4.518052425297414,-126.11691601816509,24.82748284730657,1.1130147428693324,0.05378162510903085,0.339720137786695,0.6521428816380569,2.252610569561058,-0.07578120092693878,1.1115684323698367,0.05616193420018565,14.824000214156044,12.493158086475866,-2.328391770487997,-1.0592331177603016
1113,11.120000000000001,9.856895560776602,-4.432498632382265,-128.01304036253313,24.91430533282361,1.1167053677549608,0.060643832658250754,0.34247272370454074,0.678942663940707,2.2637586808030234,-0.07520964576335536,1.1151820552368426,0.06303134254827661,14.83513390856849,12.493753791565513,-2.3389683265663788,-1.05606153509671
1114,11.13,9.823781966626344,-4.344935612867062,-129.8947030676771,25.003280932211087,1.1204226523906933,0.06777538452403796,0.3454286743570126,0.7063502422313922,2.2749438330589764,-0.07456812396665363,1.1188675257332965,0.07021822528580618,14.846304094734332,12.49441977153131,-2.34951195702563,-1.0526472678666554
1115,11.14,9.795275499490796,-4.255353501463444,-131.76035854834677,25.09442147251871,1.1241685591128403,0.07518223582803915,0.34862706153731593,0.734428684142296,2.2861663028578145,-0.07385391211062013,1.1226293846109128,0.07773067574045579,14.85751151369183,12.495159241251946,-2.3600202149684346,-1.0489863232848011
1116,11.15,9.772590692418802,-4.163752758182082,-133.60843229041672,25.187727907658058,1.1279454407683114,0.08287097779221828,0.35210803821323006,0.7632424023684088,2.2974263883046624,-0.07306422404644279,1.126472346003505,0.08557719232230866,14.868756952748285,12.495975498553344,-2.370490612351105,-1.045074462976093
1117,11.16,9.756964917761902,-4.0701439470019585,-135.4373261341088,25.28319048605143,1.1317560516187544,0.09084885138573191,0.35591268427033973,0.7928570141606907,2.3087244130403533,-0.07219620447380543,1.1304013038647656,0.09376669223819797,14.880041247246107,12.496871928328124,-2.3809206175141586,-1.0409072002330224
1118,11.17,9.749653625511435,-3.9745474377605783,-137.2454234556911,25.38078898980981,1.135603556689821,0.09912375951663027,0.3600828523554359,0.823339200502646,2.320060730302186,-0.0712469223827115,1.1344213383153823,0.10230852508948213,14.891365282392837,12.497852006791694,-2.3913076526848975,-1.0364797971731907
1119,11.18,9.751925675190588,-3.876993040356713,-139.0310942201652,25.480493035769317,1.1394915395657368,0.10770427776693578,0.3646610143936062,0.8547565642010255,2.331435727070424,-0.07021336438058383,1.1385377218310513,0.11121248622278164,14.902729995153926,12.498919305873214,-2.4016490914510076,-1.031787261798801
1120,11.19,9.765058779719071,-3.777519581461708,-140.79269988090888,25.582262427569177,1.1434240086351992,0.1165996636625238,0.36969010921634227,0.8871774857766698,2.342849828285027,-0.0690924279192751,1.142755925190868,0.12048882967891032,14.914136376206276,12.500077497738207,-2.411942256204302,-1.0268243449726755
1121,11.200000000000001,9.79033507588294,-3.6761744351015313,-142.5285981061801,25.68604754674353,1.1474054017991253,0.1258198644586298,0.3752133915766222,0.9206709756194644,2.3543035011171685,-0.06788091443671589,1.1470816230919083,0.13014828055767055,14.925585471949644,12.501330359437896,-2.4221844155538843,-1.0215855373404956
1122,11.21,9.829036832098105,-3.5730130194028042,-144.23714731651262,25.79178976982328,1.151440589653635,0.1353755234069362,0.38127428266152846,0.9553065204813282,2.3657972592802294,-0.06657552242824187,1.151520699320304,0.14020204658495827,14.937078386572118,12.502681777678378,-2.4323727817084713,-1.0160650662466988
1123,11.22,9.88244229938462,-3.4680982724754728,-145.91671102199336,25.899421897716834,1.1555348771628993,0.14527798445143192,0.3879162220238595,0.9911539220029268,2.37733166736511,-0.0651728404630441,1.1560792513516371,0.15066182863322433,14.948616284164538,12.504135753700494,-2.442504507828154,-1.0102568927114675
1124,11.23,9.951821706781526,-3.3615001216570906,-147.56566195329475,26.00886858233729,1.159694003835783,0.15553929527755317,0.3951825206357296,1.0282831243580315,2.388907345184801,-0.06366934016183962,1.1607635942337557,0.16153982990647173,14.960200390877466,12.50569640825845,-2.4525766853466404,-1.0041547085582299
1125,11.24,10.038433396975188,-3.2532949606793093,-149.18238598600374,26.120046735056878,1.1639241424173816,0.16617220861038126,0.40311621455371516,1.0667640277238315,2.400524972113327,-0.062061369152763876,1.1655802635831356,0.1728487634563966,14.9718319971127,12.507367986682256,-2.462586341266091,-0.9977519338070003
1126,11.25,10.14352009224413,-3.143565150281058,-150.76528586366652,26.232865900553275,1.1682318961015343,0.17719018162503883,0.411759918430937,1.1066662836455783,2.41218529140424,-0.0603451440236769,1.1705360175012904,0.18460185764624867,14.983512459739547,12.509154864005417,-2.4725304354279167,-0.9910417144764955
1127,11.26,10.268305274542676,-3.0323985582057733,-152.31278473145807,26.347228579145437,1.1726242942628609,0.18860737329338295,0.4211556778529422,1.1480590678431768,2.423889114473855,-0.05851674329066419,1.1756378371904441,0.19681285912343707,14.99524320432392,12.511061550135175,-2.482405857764519,-0.9840169209694779
1128,11.27,10.413989657139155,-2.919888155235706,-153.82332949900123,26.463030479946344,1.1771087866967278,0.20043863944677395,0.4313448191914567,1.1910108253367433,2.4356373251343775,-0.05657210040445775,1.1808929260176007,0.2094960328005937,15.007025727356076,12.513092695037976,-2.492209425538835,-0.9766701472499538
1129,11.28,10.58174771810101,-2.806131684162705,-155.29539405818383,26.58016068685846,1.1816932363425832,0.21269952528361463,0.44236779537761856,1.2355889821882693,2.4474308837618675,-0.05450699681901177,1.186308706742997,0.22266615827696823,15.01886159846007,12.515253093907463,-2.501937880580879,-0.9689937110589686
1130,11.290000000000001,10.772724258522226,-2.69123141914982,-156.72748238941648,26.69850171882791,1.1863859104501948,0.22540625499341838,0.4542640256753722,1.281859617421215,2.4592708313836815,-0.05231705514940592,1.1918928165929104,0.23633852205824527,15.03075246256498,12.517547692276212,-2.5115878865330874,-0.9609796554567764
1131,11.3,10.988030940716143,-2.5752940330443175,-158.1181315976297,26.817929465613823,1.1911954701292071,0.2385757181047943,0.4670717272203846,1.3298870880527982,2.4711582936695087,-0.049997732449903284,1.1976530998176853,0.250528904852498,15.042700042014616,12.51998159102572,-2.521156026119412,-0.9526197520244128
1132,11.31,11.228742753316201,-2.45843059047981,-159.46591492777495,26.938312980001072,1.196130958200172,0.2522254520941082,0.4808277357429522,1.3797335994300841,2.483094484809452,-0.04754431364724226,1.2035975973339827,0.26525356313363824,15.054706138588593,12.522560051241372,-2.5306387984566943,-0.9439055061060638
1133,11.32,11.495894341858381,-2.340756684481793,-160.76944481812185,27.059514107461585,1.2012017852394286,0.26637362071332066,0.4955673125587975,1.4314587124257219,2.4950807112615876,-0.04495190516927088,1.209734533005623,0.2805292040713578,15.06677263540338,12.525288498850689,-2.5400326164308584,-0.9348281645261078
1134,11.33,11.790476134735894,-2.222392734320855,-162.02737605850518,27.18138693419879,1.2064177136811414,0.28103898741100686,0.5113239345584948,1.4851187783251427,2.507118375350293,-0.042215428814877984,1.2160722960708108,0.29637295282975584,15.07890149865735,12.528172528973565,-2.5493338041651707,-0.9253787262701345
1135,11.34,12.113430185479501,-2.103464461742499,-163.2384091297647,27.30377703509334,1.2117888398071557,0.29624088312863467,0.5281290635949976,1.5407662917116869,2.5192089786950578,-0.0393296159178758,1.222619419175011,0.31280231113541396,15.091094779178578,12.531217909902827,-2.5585385946129335,-0.915547956678521
1136,11.35,12.465645643636813,-1.9841035623591297,-164.40129380946524,27.42652050339123,1.2173255734193889,0.31199916765701585,0.5460118913360916,1.5984491510392624,2.531354125447615,-0.036289001865176966,1.229384551419905,0.32983510591302884,15.10335461372858,12.534430586621834,-2.5676431273127918,-0.905326405762373
1137,11.36,12.847953757551966,-1.8644485877258643,-165.51483313813017,27.549442745234394,1.2230386149502157,0.32833418363444195,0.5649990553546785,1.6582098162752164,2.54355552531301,-0.03308792103826135,1.2363764257900207,0.3474894266830778,15.115683226008969,12.537816683753393,-2.5766434463512713,-0.8947044313157737
1138,11.370000000000001,13.261122304210172,-1.7446460525494367,-166.5778878485417,27.672357023220382,1.2289389297241002,0.3452667021614993,0.5851143219625998,1.7200843526700353,2.5558149963275496,-0.029720502256639626,1.243603820272223,0.36578355031644805,15.128082927311421,12.541382507820616,-2.585535498584189,-0.883672227562601
1139,11.38,13.705849333535358,-1.6248517793395423,-167.58938136864725,27.7950627353566,1.235037719038861,0.36281785889770657,0.6063782311008964,1.7841013497987377,2.56813446736346,-0.02618066481283825,1.2510755119404187,0.38473585164748286,15.140556116744323,12.545134548685944,-2.5943151321762983,-0.8722198601411545
1140,11.39,14.182756107532391,-1.505232490305397,-168.54830551586895,27.91734341834991,1.2413463876882032,0.381009079396184,0.6288076984655804,1.8502807053063353,2.580515980326609,-0.022462115200303993,1.258800223241678,0.40436469836570044,15.153105280961874,12.549079480019007,-2.602978095526913,-0.8603373082920192
1141,11.4,14.692379109673915,-1.3859676531909892,-169.45372700589326,28.038964467387824,1.24787650749901,0.39986199232628045,0.6524155700294376,1.9186322634319275,2.5929616920095113,-0.018558344648616432,1.266786559693161,0.4246883285427774,15.165732993313814,12.553224158627973,-2.6115200366581277,-0.8480145151727294
1142,11.41,15.235160996053331,-1.2672515831315012,-170.30479490328523,28.15967056932902,1.2546397764086634,0.419398329134377,0.6772101242365396,1.9891542996770757,2.605473875557427,-0.01446262759435917,1.2750429381855115,0.4457247091126393,15.178441912325784,12.557575622472362,-2.619936503151786,-0.8352414472742864
1143,11.42,15.811440359084772,-1.1492957975850149,-171.10074914247292,28.279182851453175,1.261647972560561,0.43963980860606033,0.7031945174169337,2.0618318446520827,2.618054921500329,-0.010168021230974978,1.2835775050922869,0.46749137361776244,15.191234779412458,12.562141087158363,-2.6282229427313037,-0.8220081639545006
1144,11.43,16.4214401764093,-1.032331614359605,-171.84093024635243,28.39719575522094,1.2689129028516555,0.46060800472252045,0.7303661684612447,2.1366348427404267,2.630707338298087,-0.0056673662966209475,1.29239804341098,0.4900052375728596,15.204114415717498,12.56692794070106,-2.636374704594708,-0.808304898129135
1145,11.44,17.06525482408965,-0.9166129748738872,-172.5247903640677,28.513373652717213,1.276446345326458,0.4823241961596556,0.7587160795219899,2.213516144466527,2.643433752340362,-0.0009532892753392655,1.3015118682159155,0.5132823898915087,15.217083717967107,12.571943736321849,-2.644387041615701,-0.7941221491668025
1146,11.450000000000001,17.742835543765125,-0.8024194645873783,-173.15190573982406,28.627347234077615,1.284259984779848,0.5048091957663492,0.7882280905371932,2.292409335865329,2.656236907336488,0.0039817937965706636,1.3109257097920164,0.5373378589823187,15.230145653216935,12.577196183034534,-2.6522551135399173,-0.7794507890134987
1147,11.46,18.453974270690377,-0.6900594911093738,-173.72199070843934,28.73870970614777,1.292365340909256,0.5280831583903585,0.8188780667373433,2.3732264134850563,2.669119663024103,0.009145671710610379,1.32064558394908,0.5621853523652199,15.24330325236663,12.58269313376083,-2.6599739913134925,-0.7642821825188975
1148,11.47,19.198285752782617,-0.5798735663399168,-174.23491329147893,28.847012857411084,1.3007736883487333,0.5521653655055389,0.8506330200563557,2.4558553204322466,2.682084993118728,0.014546330428318165,1.3306766491952398,0.5878369689983243,15.256559602311967,12.588442570706073,-2.6675386626904096,-0.7486083228431945
1149,11.48,19.975187922886526,-0.47223762356859433,-174.69071243733643,28.95176306040087,1.3094959679269034,0.5770739852468088,0.8834501675497143,2.5401573667292747,2.695135982419765,0.020191943146750057,1.341023050683417,0.6143028839575028,15.269917836602556,12.594452587720047,-2.674944039273015,-0.7324219826800946
1150,11.49,20.783880526786923,-0.36756628228352684,-175.08961691022745,29.052417301871422,1.3185426885222313,0.6028258066906588,0.9172759325849872,2.625964566713313,2.7082758229820523,0.02609085783545546,1.3516877511425736,0.6415910056881411,15.283381124473602,12.600731369367006,-2.6821849651465968,-0.7157168818315726
1151,11.5,21.623322060348382,-0.2663159539527227,-175.43206578447408,29.148379351520656,1.3279238189470355,0.6294359475445644,0.9520448977151028,2.7130769368675884,2.721507809256083,0.032251581983265123,1.362672349372424,0.6697066067643452,15.29695265812416,12.607287166434647,-2.6892562272728178,-0.698487871402471
1152,11.51,22.492205130392563,-0.16898766068872417,-175.71873044186765,29.23899620258756,1.3376486693811471,0.6569175348407228,0.9876787217935868,2.8012598095306513,2.7348353320947854,0.038682764286940466,1.3739768873204163,0.6986519299544084,15.310635638122191,12.614128267625281,-2.696152567807845,-0.6807311345404243
1153,11.52,23.388930426682776,-0.07612941652915817,-175.950537900182,29.323554941159397,1.3477257620020717,0.685281358781858,1.0240850380214597,2.890241231050184,2.74826187152057,0.045393173012514734,1.3855996472749905,0.7284257724075675,15.324433256829439,12.621262967195479,-2.7028686985080554,-0.6624444032202137
1154,11.53,24.311579576392294,0.011662001196988125,-176.12869522037656,29.40128022477545,1.3581626906257225,0.7145355005701038,1.0611563541671802,2.9797095268255767,2.761790988143687,0.05239167076500401,1.3975369412982628,0.7590230519443713,15.338348679757429,12.628699528344258,-2.709399317378683,-0.6436271900556186
1155,11.540000000000001,25.25788724732707,0.09374008420638402,-176.25471464903816,29.471332573808837,1.368965969384474,0.7446849358717363,1.098768981086759,3.0693111298644706,2.7754263131221157,0.059687185414623874,1.4097828956780243,0.7904343607403754,15.352385024790275,12.636446142196132,-2.715739127707492,-0.6242810335127377
1156,11.55,26.225212970814837,0.16940864207174444,-176.33043905230835,29.532807699858687,1.380140870730718,0.7757311165337734,1.136782020761726,3.158648783385259,2.7891715365547944,0.06728867694896708,1.4223292338917102,0.8226455131183503,15.366545339241325,12.644510882285354,-2.7218828596058273,-0.6044097541969445
1157,11.56,27.21051326760575,0.23792309429492287,-176.35806708985825,29.584737111281896,1.391691253366378,0.8076715342706497,1.1750364501269075,3.2472802404690664,2.803030394204448,0.07520510005232191,1.4351650623264267,0.8556370956748797,15.380832574749421,12.652901654522234,-2.727825294152126,-0.5840197190957281
1158,11.57,28.210314776849966,0.2984932410477703,-176.34017746586105,29.626090246560544,1.4036193810613975,0.8404992712655514,1.2133543418001038,3.334717594371863,2.8170066524540593,0.08344536225655604,1.4482766637619215,0.8893840295098616,15.395249560066631,12.661626142712462,-2.7335612901975033,-0.5631201097958461
1159,11.58,29.220689205888494,0.35028774646171934,-176.2797514816522,29.655778386651672,1.4159257337351157,0.8742025439636394,1.2515382670390862,3.420427379822781,2.8311040914127523,0.09201827756418574,1.4616473043661244,0.9238551558412057,15.409798971843319,12.670691749805655,-2.7390858138485665,-0.5417231897714763
1160,11.59,30.237231030969312,0.3924405564091904,-176.1801930079884,29.672660587464467,1.4286088126271583,0.908764247733828,1.2893709295644222,3.5038315879150006,2.8453264861028305,0.10093251551397436,1.4752570606317954,0.9590128576855865,15.424483303577256,12.680105535169249,-2.744393970588856,-0.5198445648933303
1161,11.6,31.255038980333705,0.42405944643512106,-176.04534489914445,29.675551849145442,1.4416649418701122,0.9441615114982235,1.326615080840869,3.5843097331613887,2.859677585680435,0.11019654574329202,1.489082673250585,0.9948127314763637,15.439304832960751,12.689874148316942,-2.7494810399371428,-0.4975034303718887
1162,11.61,32.26870241382167,0.44423685245462696,-175.879500793931,29.663233697421344,1.455088069281142,0.9803652728106418,1.363013767566115,3.661202099520005,2.8741610906679003,0.1198185781994154,1.5030974353222188,1.0312033233622968,15.45426558793193,12.700003759664144,-2.754342512468485,-0.4747227964705003
1163,11.620000000000001,33.27229376881971,0.45206307682406077,-175.68741119827797,29.634467293539643,1.4688695696958918,1.0173398851307414,1.3982909601340086,3.7338142720649308,2.888780628206639,0.12980649926303608,1.5172711224739244,1.068125945370437,15.46936731181132,12.710499989033046,-2.7589741289436027,-0.4515296845651504
1164,11.63,34.25936826349514,0.4466418820321394,-175.4742827275859,29.588009109854937,1.4829980546540702,1.0550427701048286,1.432152606241961,3.8014230307368595,2.903539725374983,0.14016780417007396,1.5315699723625307,1.105514586511317,15.48461142798048,12.721367832781686,-2.763371921204909,-0.4279552845492416
1165,11.64,35.22297202528346,0.42710838657373795,-175.24576941388835,29.522629110743246,1.497459192686031,1.0934241284277666,1.4642881464224835,3.8632836428225135,2.918441780655813,0.15090952624982587,1.5459567205962295,1.1432959331477481,15.499999004632118,12.732611590578928,-2.767532254405987,-0.4040350642582644
1166,11.65,36.15565974061627,0.39264906183047454,-175.00795505758924,29.43713126243071,1.5122355448153266,1.1324267232269793,1.4943725178905107,3.918638540944777,2.9334900336829945,0.1620381636350134,1.5603906993056567,1.1813895114599196,15.515530720187959,12.744234792983763,-2.771451870047981,-0.3798088215883473
1167,11.66,37.04952279290183,0.34252350082628613,-174.76732573385175,29.33037606621852,1.527306420154054,1.1719857497797195,1.522068659787006,3.9667273151975837,2.948687533443232,0.1735596042381,1.5748280033892832,1.2197079625648974,15.531206830037094,12.756240131104878,-2.775127929205132,-0.35532067037433457
1168,11.67,37.89622866948817,0.2760874933462443,-174.5307317496152,29.20130467116416,1.5426477565963754,1.2120288046652534,1.5470305169213534,4.006797883154524,2.9640371051592704,0.18547904992277206,1.5892217278561533,1.2581574577840817,15.547027135290199,12.76862938970742,-2.7785580552364983,-0.330618951931122
1169,11.68,38.68707217306504,0.19281680592388994,-174.305338590118,29.048963983283816,1.558232031584568,1.2524759660977756,1.5689065209867799,4.038118633211379,2.979541316130351,0.19780094092371264,1.6035222777139564,1.296638257740617,15.562990954269587,12.781403385190238,-2.7817403752066383,-0.30575606548679235
1170,11.69,39.413038674542065,0.09233093794647207,-174.0985666876105,28.87253205705981,1.5740282077098753,1.2932399951500753,1.587343508722835,4.05999126877779,2.995202440854445,0.2105288816750685,1.617677749559021,1.3350454145177686,15.579097097458432,12.794561909872101,-2.7846735591793763,-0.2807882125598
1171,11.700000000000001,40.064879299462895,-0.02558398279399743,-173.91802018288905,28.671342942079203,1.590001717503788,1.33422666486574,1.6019910165785762,4.071764017838459,3.011022425802444,0.22366556929151166,1.6316343815028396,1.373269611183314,15.595343846611396,12.80810368399314,-2.7873568565109323,-0.255775052638048
1172,11.71,40.63319756271668,-0.16095407956595587,-173.7714052180121,28.44491007384515,1.6061144911700789,1.3753352209184375,1.6125058723353227,4.072844819515449,3.027002854254952,0.2372127259990555,1.6453370654323745,1.4111981278080443,15.611728938682369,12.822026316755323,-2.7897901282558966,-0.23077927025164136
1173,11.72,41.1085465703048,-0.31359933368722004,-173.666438682449,28.192947252915083,1.6223250302124983,1.416458973611761,1.6185569870341698,4.062714061149603,3.043144911645944,0.25117103683004544,1.6587299129862099,1.448715917946131,15.628249555151584,12.836326277590809,-2.7919738748158984,-0.2058660566007373
1174,11.73,41.48153551316918,-0.48311886075371735,-173.61074871408297,27.915386259790647,1.6385885289471542,1.4574860167690067,1.6198302367980415,4.040936420939705,3.0594493518821415,0.26554009387335625,1.671756864186249,1.4857067746973736,15.644902317235944,12.850998878662319,-2.793909258008785,-0.18110251217814755
1175,11.74,41.7429438046931,-0.6688807331157953,-173.61176861304978,27.612390209719045,1.6548570447862978,1.4983000646357612,1.6160333147623065,4.0071713754536855,3.0759164651214728,0.280318348304227,1.6843623255499562,1.5220545612404295,15.66168328734481,12.866038269368955,-2.7955981168172457,-0.15655698015053665
1176,11.75,41.88384088218535,-0.8700171048382721,-173.67662613890886,27.28436186418445,1.6710797169849418,1.5387813935350945,1.606900429280227,3.9611819604860323,3.092546047496769,0.2955030713073809,1.6964918228632995,1.5576444773935758,15.678587977003117,12.881437443362303,-2.7970429761893882,-0.13229832344984738
1177,11.76,41.895709420913406,-1.0854252209257842,-173.812030413081,26.931946282301936,1.6872030323069067,1.5788078709238986,1.5921967263418657,3.902841427847061,3.1093373732616256,0.31109032485401705,1.7080926527394698,1.592364331563809,15.695611361309627,12.897188258281188,-2.7982470484076085,-0.10839516138300809
1178,11.77,41.77056951362319,-1.3137746718651533,-174.02415882279598,26.55602740849673,1.703171134850478,1.6182560509475132,1.571722321858933,3.832137517726872,3.126289169813837,0.32707494310192636,1.7191145167079438,1.6261057865570043,15.712747899836948,12.913281468101504,-2.7992142267119107,-0.08491508390296487
1179,11.78,41.501101259097474,-1.5535209987610932,-174.31854641043049,26.157718441859267,1.7189261761350685,1.6570023128064246,1.5453158427466673,3.7491741623469914,-3.139785711161088,0.34345052496502815,1.7295101219111535,1.6587655482219927,15.729991563718416,12.92970676768359,-2.7999490710534705,-0.06192386332864386
1180,11.790000000000001,41.08076318673315,-1.802925478990014,-174.69998022713432,25.738346102250276,1.7344087005444664,1.6949240164222996,1.5128573937842966,3.654170545853769,-3.122519082970741,0.3602094381525797,1.7392357335249986,1.6902464677816822,15.747335868512359,12.946452848797655,-2.800456786056266,-0.03948468412216677
1181,11.8,40.503904019748546,-2.06008064483465,-175.17240103329385,25.299429181389513,1.749558060396766,1.731900649151271,1.474270888859931,3.54745756074245,-3.105099280989859,0.3773428347194793,1.748251665705403,1.7204585318534833,15.764773912293343,12.963507466630999,-2.8007431914702483,-0.017657411245495025
1182,11.81,39.765865442087375,-2.32294082657889,-175.7388145466583,24.842652025412196,1.764312854301367,1.767814937700305,1.4295257089510616,3.429471814722461,-3.0875299436713073,0.3948406779086339,1.7565227000958734,1.7493197183881084,15.78229841829877,12.980857515541171,-2.8008146855996454,0.003502083398937872
1183,11.82,38.86307377298404,-2.5893567843009,-176.401214182812,24.36983382158446,1.7786113820901308,1.8025539009391218,1.3786376735009558,3.3007474462637014,-3.0698153249885545,0.41269177981551536,1.7640184235739267,1.7767567017965524,15.799901781362507,12.998489112626158,-2.800678202375517,0.023942518848991012
1184,11.83,37.79311875335589,-2.8571133150361305,-177.16051691775445,23.882894740141623,1.792392109478539,1.8360098218729428,1.321669335088004,3.161906094810067,-3.0519602951006197,0.43088384917494643,1.7707134798089343,1.8027053960830355,15.817576117298298,13.016387687542775,-2.8003411629040205,0.04361771239440371
1185,11.84,36.55481799351363,-3.1239686041675263,-178.01651354523128,23.38382010243413,1.8055941357122067,1.8680811204835648,1.2587296281474143,3.0136454377726065,-3.0339703363555417,0.44940354836996604,1.7765877321834211,1.8271113305326523,15.835313314356414,13.034538076921358,-2.799811422454079,0.062486984771358056
1186,11.85,35.14826600317518,-3.387694039345601,-178.96783422140777,22.874623801100846,1.8181576577606882,1.8986731132426513,1.1899729197814766,2.856726746820112,-3.015851534634737,0.4682365586002776,1.7816263385322888,1.8499298581008163,15.85310508586703,13.052924621698457,-2.799097213944572,0.08051545548196315
1187,11.86,33.574867105752304,-3.646113222246683,-180.01192980336356,22.357312186343993,1.8300244250982174,1.9276986495950261,1.1155975237267335,2.6919619295688335,-2.997610566102618,0.4873676520283143,1.7858197408356786,1.871126201836617,15.870943023202145,13.07153126571716,-2.7982070890486543,0.09767422449680874
1188,11.870000000000001,31.837351912073196,-3.8971389943196932,-181.1450691130895,21.83384955802841,1.8411381797175064,1.9550786203342077,1.0358437469373374,2.5202005100594156,-2.9792546794823798,0.5067807696471287,1.789163575343488,1.8906753492130937,15.888818648231117,13.090341654021234,-2.797149858050078,0.11394044061670128
1189,11.88,29.939777381798983,-4.138807428785896,-182.3623519074844,21.30612627454989,1.851445076711795,1.980742337285907,0.9509915421065122,2.3423169651674627,-2.960791674028994,0.5264591035860628,1.7916585105290115,1.9085618079700521,15.906723464509804,13.109339229387535,-2.79593452956453,0.12929726057411206
1190,11.89,27.88751082154446,-4.369307920520216,-183.65773701943573,20.775930317935995,1.860894081487107,2.004627787844335,0.8613578391380907,2.1591987785011253,-2.9422298734133614,0.5463851825850656,1.793310021716632,1.9247792399019688,15.924649006524694,13.128507325791869,-2.7945702511811596,0.1437337063572277
1191,11.9,25.68719845202039,-4.587008713771468,-185.0240848603743,20.244922954452022,1.8694373403896383,2.0266817714788066,0.7672936248702095,1.9717355039063509,-2.9235780957674704,0.5665409594218338,1.794128112188952,1.9393299909145814,15.942586886407334,13.147829257678342,-2.7930662519902825,0.1572444310891683
1192,11.91,23.346719415349583,-4.790477430317086,-186.45321324751285,19.714618915466094,1.8770305222190722,2.0468599282083155,0.6691808339834235,1.7808090529929728,-2.904845620168971,0.586907899161671,1.7941269910685564,1.95222453665886,15.960528837634989,13.167288404090833,-2.7914317878489445,0.16982940598924334
1193,11.92,20.875126289411217,-4.978496382869224,-187.93596533772742,19.18637130897615,1.883633128721007,2.0651266711477745,0.5674291060426131,1.5872853411802976,-2.886042149865829,0.607467067210487,1.7933247183289176,1.9634808632076166,15.97846675533724,13.186868286919939,-2.7896760901032707,0.1814935424267674
